Strategy Key,ISIN,Extracted Date from TTS DB,Extracted Date from PDF File,Days since last updated from TTS DB,Days since last updated from PDF File,Update Needed?
113904,LU1311290768,1/9/2023,1/7/2024,336,32,YES
16503,LU0348788117,1/9/2023,1/4/2024,336,123,YES
55910,LU0920839346,1/9/2023,1/4/2024,336,123,YES
55911,LU0908554255,1/9/2023,1/4/2024,336,123,YES
311530,,1/9/2023,Date not found in the paragraph,336,,YES
125961,LU1645745552,1/4/2023,1/7/2024,489,32,YES
125956,LU1400636574,1/4/2023,1/7/2024,489,32,YES
125965,LU1400636491,1/4/2023,1/7/2024,489,32,YES
125962,LU1670756490,1/4/2023,1/7/2024,489,32,YES
125963,LU1645745396,1/4/2023,1/7/2024,489,32,YES
125964,LU1221075150,1/4/2023,1/7/2024,489,32,YES
125957,LU1645745479,1/4/2023,1/7/2024,489,32,YES
125371,LU1202635105,1/4/2023,1/7/2024,489,32,YES
125959,LU1645745040,1/4/2023,1/7/2024,489,32,YES
125958,LU1645745123,1/4/2023,1/7/2024,489,32,YES
125960,LU1400636731,1/4/2023,1/7/2024,489,32,YES
125955,LU1400636814,1/4/2023,1/7/2024,489,32,YES
25652,LU0414045822,1/6/2023,1/7/2024,428,32,YES
27320,LU0414045582,1/6/2023,1/7/2024,428,32,YES
45313,LU0971552913,1/6/2023,1/7/2024,428,32,YES
